s36_cagr,s36_maxdd,s36_sharpe,b6040_cagr,b6040_maxdd,b6040_sharpe,outperform_cagr,outperform_sharpe,hit_cagr_target,hit_dd_limit,hit_both,severe_dd
0.1392085241233536,-0.1536149823082409,1.1070051386015187,0.0780142242124311,-0.19261052824785674,0.6839202917521127,1,1,1,0,0,0
0.14483204049512244,-0.12280197274255988,1.2944004836552847,0.07245381562336117,-0.2342326697100776,0.6387255832619415,1,1,1,1,1,0
0.08775086816765576,-0.10400244620659216,0.7791913349657111,0.0738536620809096,-0.2248746626160032,0.7011437057475662,1,1,1,1,1,0
0.12519303974460083,-0.18284359177068288,0.9686109517412367,0.03852322774332584,-0.26586706045242214,0.29556838762364984,1,1,1,0,0,0
0.09804946671451686,-0.10290633199251742,0.8536395723355885,0.03897012334180294,-0.3039408982218508,0.2923685260836705,1,1,1,1,1,0
0.10429160591003495,-0.15988504592837305,0.851402645436428,0.05439367743003576,-0.30045711481545123,0.422118693619442,1,1,1,0,0,0
0.12700702413071818,-0.12860254150140482,1.1011945823248894,0.021580646076761578,-0.42074272686590575,0.13919201739817122,1,1,1,1,1,0
0.11024088799698761,-0.12454644971732187,0.9185270957839982,0.08131752104432755,-0.22022974778024051,0.6928420771628212,1,1,1,1,1,0
0.19253472923774595,-0.08412877602178892,1.7202096261901563,0.11731796429656227,-0.1521063878354455,1.202924747913175,1,1,1,1,1,0
0.11281742720190091,-0.14357474364038347,0.9743039313509279,0.07495391768057469,-0.20908192879614595,0.7964373825974499,1,1,1,1,1,0
0.1679331921646816,-0.08431456395553061,1.4463941980806088,0.11751737994607425,-0.11812983508837094,1.2294542179649453,1,1,1,1,1,0
0.043093796731881184,-0.15615660236516438,0.3789714400197956,-0.022641080025791127,-0.5827964289576146,-0.2621733169940992,1,1,0,0,0,0
0.13316482549502906,-0.1591067782200808,1.0764942955288543,0.02708233304939478,-0.2924080074467448,0.18916936702891285,1,1,1,0,0,0
0.14521890019692707,-0.17772134825912855,1.1916761214803624,0.04971173400322049,-0.35115209980843143,0.47926709595982914,1,1,1,0,0,0
0.08513128155229244,-0.16121141895263047,0.7329615575268031,0.03150079027248642,-0.33711871154505824,0.21573315417112637,1,1,1,0,0,0
0.08419507879416588,-0.14936281707308097,0.7566997285466984,0.048927891726821215,-0.282408363410965,0.43022082035807313,1,1,1,1,1,0
0.09666344690477202,-0.12927573705159412,0.8298815421447149,0.09731304460795887,-0.20381227572636285,0.7933624899406382,0,1,1,1,1,0
0.13053200231604434,-0.2611371731811064,1.0735334809462556,0.014991252214865636,-0.3454385794153506,0.1052957047561456,1,1,1,0,0,1
0.12977321129331498,-0.10049055176318145,1.0392789410528678,0.0320343739884672,-0.35690994784407504,0.21674725576981552,1,1,1,1,1,0
0.12268908013561286,-0.16443726577773943,1.1206040981053509,0.09510953051309845,-0.14328289283909312,1.0324105136612365,1,1,1,0,0,0
0.0842932016929725,-0.11331668690211116,0.7556136450441173,0.0663703701669216,-0.1842549959863803,0.6409585963979796,1,1,1,1,1,0
0.13056065777380965,-0.13815325789190058,1.1990436724310942,0.06385316442696154,-0.2829242179295658,0.5248602160194793,1,1,1,1,1,0
0.08798017409901093,-0.20985604962638338,0.7555521120901877,0.07559060725762556,-0.2167927439379692,0.7072869657285972,1,1,1,0,0,1
0.12795312222113364,-0.1123667058140898,1.007365528957398,0.06056337546656598,-0.3167117529850637,0.48203779690823645,1,1,1,1,1,0
0.14292360256992365,-0.1319735489137317,1.102025283739132,0.049165218304582536,-0.24735243535876617,0.37614265674921726,1,1,1,1,1,0
0.11283590137801913,-0.12869834904566702,0.9807640462073673,0.08193922906665341,-0.1806559785766081,0.8664369796658173,1,1,1,1,1,0
0.09843496825016818,-0.13790420929738956,0.8786048002478225,0.04989730898551081,-0.3780531878135954,0.4098423783184993,1,1,1,1,1,0
