Date,SPY,QQQ,VNQ,REM,IEF,TLT,TIP,VGK,EWJ,SCZ,EEM,RWX,BIL,BWX,DBC,GLD
2008-10-03,109.97,35.991537,53.48,65.0,90.12,97.4,101.86,50.64,39.52,31.16,30.466223,35.81,91.96,26.185,30.92,82.51
2008-10-06,106.28,34.707547,51.53,63.36,90.85,99.17,101.76,47.87,38.2,29.16,28.090553,32.81,91.94,25.905,29.58,84.35
2008-10-07,99.81,32.667097,47.09,61.12,90.78,98.87,100.91,45.5,36.84,28.11,26.042905,32.36,91.94,25.735,30.04,87.27
2008-10-08,98.39,32.468029,46.42,57.56,89.62,97.45,97.93,44.41,35.48,27.61,26.023025,31.64,91.74,24.7,30.1,89.34
2008-10-09,91.72,31.383107,42.68,50.96,88.72,96.63,97.34,41.63,33.84,25.796,24.074777,28.74,91.96,24.8,29.28,89.9
2008-10-10,90.45,31.193992,46.85,55.56,87.68,95.95,95.38,40.59,32.2,26.46,24.402798,28.0,92.04,22.225,27.83,83.22
2008-10-13,100.68,34.966335,49.86,60.08,87.08,94.72,94.0,46.35,37.92,27.76,30.038801,31.38,91.72,24.275,28.96,82.02
2008-10-14,99.82,33.423557,46.44,60.28,86.67,94.11,96.15,45.93,37.28,28.1,28.309234,32.36,91.88,24.71,28.6,82.2
2008-10-15,90.75,30.447486,41.12,53.96,87.38,95.01,96.48,40.76,33.44,25.39,23.895856,29.53,91.9,25.25,27.31,83.22
2008-10-16,94.41,32.079846,43.25,57.08,87.4,94.519,95.86,42.87,35.48,26.99,24.9495,30.81,91.84,24.96,26.86,79.34
2008-10-17,94.09,32.11966,42.35,57.0,87.95,93.87,95.47,42.1,34.96,26.2,24.253698,29.77,91.64,25.2,26.93,77.21
2008-10-20,98.49,33.105047,42.68,57.6,88.04,94.62,96.71,44.2,37.72,27.122,26.013085,31.62,91.86,24.86,27.38,78.5
2008-10-21,95.5,31.3632,41.22,56.64,88.97,95.12,96.93,41.47,36.36,26.08,23.885916,30.3,91.86,24.75,26.52,76.0
2008-10-22,90.39,30.477347,38.31,54.56,89.65,97.05,97.44,38.55,33.88,24.46,21.361146,27.7,91.8,24.6,24.99,71.79
2008-10-23,91.04,30.347952,37.31,53.48,89.77,97.77,96.66,39.04,35.32,24.86,21.808448,27.84,91.84,24.69,25.41,70.65
2008-10-24,87.54,29.362565,35.23,51.768,89.39,96.73,94.35,36.74,33.08,23.01,19.701159,26.0,91.74,24.225,24.43,72.21
2008-10-27,84.82,28.576245,33.19,48.6,89.34,96.8,93.35,34.9,31.08,22.07,19.114697,24.85,91.88,24.13,24.26,72.17
2008-10-28,93.77,31.721523,38.48,51.8,88.62,95.39,92.79,39.04,35.12,25.16,24.094657,26.37,91.94,24.225,24.77,73.79
2008-10-29,92.36,31.681709,37.12,55.04,88.75,94.91,93.4,40.2,34.32,24.46,22.703051,26.68,91.78,24.49,26.01,73.91
2008-10-30,95.44,32.657144,39.0,58.2,88.07,94.05,92.88,41.09,36.04,25.27,25.526023,27.94,91.88,24.89,25.41,72.71
2008-10-31,97.13,32.716864,41.51,61.0,87.89,92.83,92.1,41.72,35.96,25.75,25.337162,28.36,91.9,24.605,25.76,71.34
2008-11-03,96.74,32.657144,40.15,60.48,87.71,92.71,93.15,41.43,36.28,25.75,25.048901,29.07,91.7,24.45,25.28,71.13
2008-11-04,100.28,33.761973,42.48,61.84,88.76,94.45,94.59,44.75,38.2,27.26,27.41463,30.28,91.76,24.8,26.81,75.45
2008-11-05,95.7,31.831011,38.23,59.04,89.23,95.57,95.26,41.79,37.44,26.18,23.836216,29.1,91.72,24.765,25.63,72.8
2008-11-06,90.81,30.407673,36.44,57.416,88.96,94.88,94.86,39.05,34.2,24.68,22.37503,27.6,91.88,24.615,24.61,72.22
2008-11-07,93.13,31.084505,38.75,59.36,88.64,94.26,94.45,41.54,36.2,25.9,24.532019,28.78,91.9,24.81,24.65,72.5
2008-11-10,92.17,30.616694,35.28,57.12,88.73,94.7199,94.78,40.43,36.52,25.743,24.691059,27.21,91.88,24.74,24.75,73.58
2008-11-11,90.16,29.969723,34.66,56.84,89.06,95.0001,95.0,39.44,35.0,25.32,23.150353,26.35,91.88,24.505,23.82,72.08
2008-11-12,85.73,28.586198,32.28,52.04,89.61,95.61,95.15,37.21,34.04,23.98,21.390966,25.59,91.9,24.5,23.13,70.0
2008-11-13,91.05,30.337999,35.85,56.36,88.96,93.32,94.56,40.32,36.44,25.03,24.492259,26.56,91.9,24.725,23.95,72.16
2008-11-14,87.68,28.835034,31.81,53.56,89.84,95.17,95.52,38.04,34.4,24.28,22.027129,25.25,91.9,24.675,23.71,73.3
2008-11-17,85.3,28.277643,30.64,51.1552,90.22,95.59,95.61,37.27,34.32,23.98,21.679227,24.84,91.94,24.625,23.21,72.65
2008-11-18,86.17,28.178109,30.37,49.84,90.92,96.82,94.64,37.34,34.32,23.1,21.341266,24.39,91.84,24.535,22.83,72.51
2008-11-19,81.34,26.685097,26.29,47.64,91.9,99.3,94.32,34.83,31.96,22.11,19.492418,22.26,91.84,24.575,22.7,72.26
2008-11-20,75.95,25.44092,24.21,42.5996,93.75,104.43,93.48,32.8,31.04,21.36,18.110753,21.51,91.88,24.6,21.63,73.45
2008-11-21,80.27,26.545749,26.0,46.64,92.89,102.92,92.53,34.57,33.24,22.58,20.864144,22.41,91.86,24.5,22.02,78.87
2008-11-24,84.89,28.168155,30.42,51.04,92.02,101.31,90.73,37.23,34.8,24.01,22.056949,23.21,91.9,24.975,23.08,80.91
2008-11-25,86.06,28.038761,30.89,54.4208,93.6,104.29,92.39,37.89,34.52,23.74,21.579827,23.89,91.9,25.3,22.54,80.87
2008-11-26,89.02,29.20331,32.56,56.4,94.17,104.43,92.89,38.31,35.16,23.96,23.249754,24.84,91.94,25.25,23.26,80.38
2008-11-28,89.82,29.004242,32.17,56.7196,94.36,105.72,93.5,38.64,34.64,23.85,22.822332,25.74,91.66,25.15,22.79,80.19
2008-12-01,82.13,26.804538,25.65,50.0,95.32,109.4,95.05,35.19,32.64,22.48,20.565943,23.72,91.86,25.175,21.56,75.65
2008-12-02,85.27,27.720252,29.25,53.52,95.82,109.82,95.89,37.01,34.288,23.15,21.937668,24.69,91.92,25.315,21.57,76.95
2008-12-03,87.41,28.466758,30.89,54.4048,95.97,110.13,97.16,37.43,34.6,23.062,22.156349,24.42,91.8,25.245,21.32,76.18
2008-12-04,85.0,27.680438,30.04,52.52,96.57,112.3,97.93,36.26,33.12,22.71,21.152405,23.69,91.76,25.31,20.2,75.47
2008-12-05,87.97,28.805174,33.22,56.32,95.55,110.48,97.25,36.9,33.92,22.95,22.40485,23.75,91.8,25.24,19.7,74.52
2008-12-08,91.06,29.919956,36.32,58.12,95.19,110.24,96.0,38.54,35.284,23.81,23.816336,24.9,91.78,25.45,20.61,76.23
2008-12-09,89.55,29.870189,33.18,55.72,96.0,112.42,96.57,38.43,35.0,23.09,23.458494,24.88,91.74,25.38,20.16,76.33
2008-12-10,90.25,29.780608,35.97,56.304,95.91,112.15,95.94,39.34,35.784,24.26,24.92962,26.07,91.84,25.455,20.77,79.75
2008-12-11,88.03,28.954475,30.88,52.6,96.49,112.37,97.0,39.31,35.64,24.3399,24.293458,25.9,91.7,25.905,21.43,80.65
2008-12-12,88.47,29.521819,34.11,55.76,96.76,112.37,96.56,39.49,36.556,24.71,24.612533,25.84,91.74,25.885,22.46,80.81
2008-12-15,87.48,29.014195,32.92,54.36,96.97,113.65,96.2,39.62,36.28,24.84,24.283518,26.42,91.72,26.275,20.95,82.6
2008-12-16,91.87,30.417626,36.95,58.92,98.51,116.46,99.29,42.05,38.112,26.4,26.241706,27.12,91.82,27.095,21.25,84.58
2008-12-17,91.02,30.059303,37.58,59.56,99.18,119.62,100.84,41.9,38.0,25.7,25.704943,26.82,91.72,27.71,20.94,85.51
2008-12-18,89.2,29.551679,34.5,58.12,99.85,122.13,101.75,40.36,36.72,25.03,25.237762,26.99,91.64,27.58,20.7,83.87
2008-12-19,88.28,29.740794,36.92,59.04,99.52,122.26,100.01,39.58,36.56,24.57,25.307342,26.75,91.72,27.09,20.5,82.63
2008-12-22,86.57,29.113729,35.53,59.96,99.26,121.32,100.73,39.22,36.48,24.4,24.323278,25.86,91.84,27.225,19.91,83.5
2008-12-23,86.19,28.944521,35.33,59.72,99.21,121.16,100.48,39.28,35.52,24.24,23.816336,26.49,91.74,27.215,20.0,82.67
2008-12-24,86.66,28.954475,34.78,56.76,99.11,120.9,100.48,37.01,35.88,24.54,23.975376,26.33,91.84,27.245,19.69,83.46
2008-12-26,87.1,29.004242,35.3,57.16,99.64,121.3,100.7,36.76,36.72,24.79,23.905796,26.3,91.82,27.325,20.0,85.6
2008-12-29,86.89,28.7355,33.27,54.56,99.49,120.75,100.4,36.94,36.96,24.89,23.856096,26.54,91.48,27.335,20.22,86.35
2008-12-30,88.87,29.332704,34.6,55.68,99.63,121.9,98.94,38.1,38.0,25.3,24.541959,26.84,91.78,27.4,20.34,85.9
2008-12-31,90.33,29.601446,36.45,57.48,98.53,119.35,99.24,38.36,38.4,25.71,24.82028,27.08,91.6,27.2,21.19,86.55
2009-01-02,93.03,30.885437,35.29,56.56,97.12,116.35,97.38,39.09,38.52,25.98,26.112485,28.02,91.64,26.935,21.93,86.23
2009-01-05,92.84,30.875483,34.98,57.84,96.95,113.35,97.02,38.65,37.52,25.62,26.331166,27.82,91.68,26.65,22.16,84.48
2009-01-06,93.44,31.164132,36.37,59.4,96.89,112.21,97.74,39.36,37.2,25.96,26.927568,28.58,91.62,26.19,22.74,85.13
2009-01-07,90.62,30.308139,35.11,59.324,96.91,112.65,97.86,38.67,36.84,25.57,25.446502,28.21,91.76,26.545,21.58,82.75
2009-01-08,91.01,30.626648,34.89,60.28,97.17,112.56,98.63,39.1,37.36,25.63,25.247702,28.31,91.64,26.725,21.66,84.46
2009-01-09,89.01,29.939862,33.1,58.6,97.62,112.73,99.51,37.59,36.68,25.12,24.7507,27.61,91.82,26.6,21.41,83.92
2009-01-12,86.94,29.392425,31.16,56.96,98.23,113.9,100.01,36.64,36.28,24.67,23.567835,26.74,91.68,26.45,20.44,80.71
2009-01-13,87.05,29.402378,31.16,58.24,98.3,114.02,99.99,35.9,35.6,24.12,23.716935,25.74,91.82,26.16,20.78,80.88
2009-01-14,84.21,28.516525,30.38,56.12,98.85,115.9,100.14,34.29,34.56,23.26,22.583771,24.53,91.82,26.06,20.49,79.79
2009-01-15,84.44,28.924614,31.42,55.96,98.77,116.09,100.11,34.54,35.0,23.74,22.862092,24.57,91.84,26.1,20.47,80.39
2009-01-16,85.02,29.282937,32.52,56.44,97.86,114.3,99.696,34.63,35.32,23.7999,23.150353,24.69,91.82,26.175,20.56,82.66
2009-01-20,80.54,27.869553,28.92,52.2,97.71,114.28,99.64,31.84,33.76,22.173,21.361146,22.65,91.64,25.675,19.92,84.52
2009-01-21,84.02,29.014195,31.99,54.96,96.84,110.67,98.12,33.34,35.2,23.28,22.623531,24.05,91.78,25.695,20.0,84.16
2009-01-22,82.84,28.626012,30.24,52.88,96.2,108.54,98.3,32.59,34.32,22.739,21.778628,24.32,91.8,25.7,19.74,84.59
2009-01-23,83.11,28.76536,31.23,54.0,96.22,107.69,98.62,32.38,34.24,22.69,22.086769,23.97,91.78,25.575,20.66,88.53
2009-01-26,83.73,28.974381,30.97,54.56,95.98,106.75,98.31,33.16,34.28,22.8,22.34521,24.07,91.76,25.55,20.7,88.95
2009-01-27,84.59,29.223217,31.42,55.88,96.61,109.26,99.17,33.62,35.28,23.16,22.752752,24.21,91.72,25.805,20.14,88.37
2009-01-28,87.38,30.218558,34.14,57.28,95.993,106.53,99.23,34.87,35.92,23.934,23.895856,24.64,91.68,25.86,20.62,87.415
2009-01-29,84.57,29.442192,31.35,54.36,94.74,104.08,98.74,33.21,34.56,22.9,22.683171,23.9,91.7,25.625,20.39,89.5
2009-01-30,82.69,28.894754,30.06,53.84,94.7,103.75,99.1,33.05,33.72,22.74,22.494311,23.61,91.76,25.375,20.25,91.31
2009-02-02,82.52,29.26303,30.79,55.04,95.2,105.39,99.56,32.61,33.824,22.65,22.28557,23.6,91.8,25.375,19.86,88.75
2009-02-03,83.72,29.720887,30.48,55.2,94.38,102.88,99.2,33.8,34.48,23.12,22.951552,23.83,91.72,25.475,19.63,88.51
2009-02-04,83.33,29.790561,29.74,53.64,93.9,102.52,99.0,33.37,34.66,23.06,23.140413,23.48,91.78,25.35,19.72,89.24
2009-02-05,84.57,30.437533,29.11,53.08,94.12,102.61,98.99,34.12,34.52,23.2,23.607595,23.49,91.74,25.24,20.18,90.12
2009-02-06,87.0,31.213899,31.06,54.28,93.55,102.29,99.47,35.02,34.76,23.8,24.78052,24.43,91.6,25.275,20.36,89.58
2009-02-09,87.129,31.3632,31.59,54.6,93.36,102.62,100.5,35.3,34.12,23.91,24.661239,24.77,91.72,25.45,20.22,88.32
2009-02-10,82.92,30.188698,28.78,52.24,94.61,104.85,100.81,33.4,32.8,22.89,23.249754,23.55,91.7,25.45,19.96,90.21
2009-02-11,83.63,30.07921,29.33,52.68,95.34,106.21,100.69,33.74,33.08,22.81,23.826276,23.58,91.68,25.475,19.84,92.29
2009-02-12,83.61,30.45744,28.88,53.72,95.31,105.21,100.33,33.74,33.08,23.04,23.716935,23.51,91.68,25.375,19.87,93.17
2009-02-13,82.74,30.278278,27.05,53.1596,94.56,102.41,99.91,33.37,32.2,22.72,23.826276,23.13,91.76,25.305,19.51,92.55
2009-02-17,79.19,29.113729,25.14,51.28,96.15,105.6,100.52,31.41,31.04,21.78,21.947608,21.54,91.76,24.78,18.42,95.5
2009-02-18,78.97,29.113729,25.41,50.36,95.45,104.7,99.89,31.34,31.2,21.67,22.156349,21.23,91.78,24.675,18.31,96.91
2009-02-19,78.28,28.645919,24.4,48.2,94.92,102.92,99.61,31.19,30.88,21.67,21.947608,20.69,91.78,24.635,18.76,95.77
2009-02-20,77.38,28.745453,25.94,49.32,95.19,103.92,99.96,30.8,30.48,21.47,21.420786,20.69,91.78,25.095,18.55,97.81
2009-02-23,74.65,27.730205,23.87,47.44,95.28,104.88,99.86,29.65,29.12,20.31,20.844264,19.94,91.76,24.9,18.37,97.74
2009-02-24,77.47,28.645919,26.02,49.96,94.92,104.77,99.0,30.77,30.404,21.14,22.037069,20.49,91.7,24.935,18.72,94.73
2009-02-25,76.83,28.456804,25.48,48.88,94.06,103.56,98.41,29.99,29.6,20.65,21.589767,19.92,91.66,24.705,18.94,93.15
2009-02-26,75.54,27.670485,24.21,47.6848,93.82,102.47,97.63,29.74,29.24,20.46,21.440666,20.17,91.7,24.6,19.34,93.08
2009-02-27,73.93,27.421649,23.89,47.32,93.74,101.88,97.02,29.62,29.48,20.63,21.102705,20.44,91.74,24.47,19.11,92.63
2009-03-02,70.58,26.486029,22.4,45.2,94.43,103.28,97.5,27.69,28.4,19.63,19.82044,19.15,91.78,24.285,18.15,90.93
2009-03-03,70.07,26.495982,22.49,44.64,94.31,102.59,97.41,27.54,28.364,19.6,20.158401,19.25,91.78,24.13,18.27,90.04
2009-03-04,71.67,27.182767,22.85,44.24,93.83,102.12,97.37,28.69,29.204,20.59,21.510247,19.55,91.76,24.195,18.91,88.99
2009-03-05,68.79,26.396448,21.44,42.08,94.93,104.96,98.17,27.46,28.56,19.78,20.625583,18.72,91.78,24.215,18.75,91.987
2009-03-06,68.84,26.157566,21.15,42.6,94.48,104.26,97.47,27.35,28.32,19.7,20.973484,18.37,91.76,24.15,19.2,92.29
2009-03-09,68.11,25.600175,21.62,42.48,94.52,103.65,97.1,26.76,27.368,19.14,20.565943,17.63,91.76,24.28,19.09,90.57
2009-03-10,72.16,27.192721,24.63,45.2,93.83,101.66,96.48,28.59,28.992,20.09,22.235869,18.81,91.76,24.32,19.04,88.14
2009-03-11,72.61,27.600811,24.23,44.72,94.5,102.76,96.95,28.87,29.12,20.18,22.235869,19.03,91.74,24.715,18.44,89.22
2009-03-12,75.53,28.536431,26.21,47.32,94.77,103.25,98.43,29.76,28.96,20.81,23.090713,19.85,91.74,24.895,19.3,91.1
2009-03-13,76.15,28.616059,25.65,48.2,94.6948,102.73,98.4,29.88,29.32,20.82,23.219933,20.43,91.72,24.855,19.13,91.3
2009-03-16,75.96,28.118388,23.63,47.32,94.16,101.11,98.3,30.17,29.76,21.16,23.239814,20.93,91.7,24.905,19.55,90.8
2009-03-17,78.24,29.183403,25.42,48.92,93.98,100.56,98.2,31.0,30.8,21.49,23.716935,21.59,91.74,24.955,19.97,90.04
2009-03-18,79.89,29.561633,26.81,50.72,97.2,104.37,101.83,31.73,31.488,21.96,24.243758,22.26,91.76,25.8,20.22,93.18
2009-03-19,78.84,29.561633,25.17,48.64,96.87,104.5,102.3,31.82,31.32,22.19,24.124477,22.12,91.7,26.135,20.64,94.25
2009-03-20,76.65,29.034102,23.0,46.9596,96.87,103.92,101.79,31.34,30.68,21.86,23.756696,21.41,91.76,25.995,20.92,93.59
2009-03-23,82.22,30.795856,26.72,50.16,96.54,103.02,101.72,33.56,33.092,23.21,25.953444,22.29,91.74,26.2,21.36,92.0
2009-03-24,80.6,30.198651,24.4,48.9204,96.4,103.66,102.35,32.42,32.16,22.72,25.207941,22.49,91.76,25.75,21.01,91.0
2009-03-25,81.32,30.318092,24.58,49.36,95.82,102.6,102.2,32.93,33.12,23.15,25.555843,22.44,91.76,25.965,20.69,91.98
2009-03-26,83.11,31.283573,25.13,50.64,96.07,103.79,103.34,33.25,33.6,23.36,26.231766,22.8,91.72,25.86,21.05,91.93
2009-03-27,81.61,30.646555,24.01,49.12,96.01,104.56,103.08,31.94,32.904,22.91,25.446502,22.72,91.76,25.65,20.66,90.69
2009-03-30,78.76,29.900049,22.7,47.96,96.42,104.96,103.27,30.65,31.64,22.36,24.134417,21.52,91.76,25.495,19.91,89.94
2009-03-31,79.44,30.178744,24.28,49.5204,96.59,105.71,102.75,31.9,31.64,22.63,24.661239,22.06,91.72,25.575,20.0,90.28
2009-04-01,81.0,30.636601,24.15,50.0,96.55,106.37,102.64,32.74,32.508,23.28,25.496203,22.32,91.72,25.625,19.95,91.03
2009-04-02,83.39,31.641896,25.9,50.72,95.92,105.07,102.01,34.19,33.68,23.91,26.877868,23.75,91.66,25.725,20.91,88.79
2009-04-03,84.27,32.199287,28.13,51.9996,94.82,102.92,101.34,34.58,33.36,24.39,27.186009,23.87,91.72,25.8,21.04,87.59
2009-04-06,83.48,32.129613,27.81,51.08,94.6,102.48,101.26,33.93,32.68,24.08,26.848048,23.52,91.68,25.605,20.779,85.27
2009-04-07,81.61,31.27362,25.73,49.8,94.84,102.74,101.12,32.89,32.48,23.6,26.231766,23.16,91.72,25.55,20.41,86.74
2009-04-08,82.49,31.811104,26.17,50.24,95.31,103.65,101.62,33.24,32.72,23.67,26.559787,23.74,91.68,25.545,20.56,86.61
2009-04-09,85.82,32.796492,29.53,53.32,94.75,102.35,101.31,34.04,33.92,24.34,27.802292,24.74,91.68,25.325,20.86,86.31
2009-04-13,85.83,32.726818,29.7,53.48,95.31,103.29,101.77,34.54,34.0,24.83,27.921572,24.87,91.74,25.755,20.95,87.88
2009-04-14,84.38,32.338635,27.18,50.24,95.8,103.83,101.82,34.11,33.64,24.69,27.462343,25.05,91.68,25.775,20.57,87.37
2009-04-15,85.31,32.249054,29.54,51.56,95.89,103.65,101.88,34.7,33.84,25.07,27.901692,25.18,91.7,25.75,20.44,87.5
2009-04-16,86.62,33.085141,30.53,52.16,95.51,102.83,101.5,35.1,33.96,25.28,28.110433,25.13,91.76,25.645,20.35,85.81
2009-04-17,87.14,33.154814,31.08,51.6,94.74,101.7,100.5,35.01,34.12,25.31,27.921572,25.14,91.66,25.375,20.2,85.22
2009-04-20,83.41,32.069893,27.83,48.3204,95.4,103.24,100.59,33.23,33.36,24.33,26.559787,23.67,91.72,25.3,19.44,86.95
2009-04-21,85.08,32.537703,30.35,50.6,95.03,102.22,100.25,34.07,33.84,24.75,27.146249,24.12,91.7,25.415,19.51,86.89
2009-04-22,84.57,32.64719,29.29,49.24,94.8,101.6,100.5,33.74,33.92,24.7,26.917628,24.03,91.74,25.365,19.54,87.38
2009-04-23,85.37,32.975653,30.61,50.0,94.78,101.59,101.03,34.71,34.24,25.4,27.33511,24.58,91.78,25.665,19.8,88.8
2009-04-24,86.68,33.562904,32.17,50.16,94.41,100.57,101.25,35.35,34.6,25.56,27.851992,24.5,91.74,25.94,20.1,89.72
2009-04-27,85.84,33.552951,30.14,49.52,94.8,101.0,101.36,34.83,34.52,25.35,26.907688,23.99,91.76,25.515,19.6,89.04
2009-04-28,85.56,33.314069,30.54,49.92,94.34,99.35,101.35,34.75,33.96,25.06,26.798348,23.92,91.78,25.875,19.46,87.75
2009-04-29,87.36,33.781879,31.87,51.52,93.83,98.47,100.9,35.74,34.24,25.6401,28.180013,24.62,91.78,25.91,19.91,88.33
2009-04-30,87.55,34.130249,31.73,50.88,93.67,98.08,100.44,36.1,34.04,25.75,28.478215,24.93,91.76,25.805,19.98,87.27
2009-05-01,87.84,34.189969,30.69,50.44,93.09,97.11,98.9,36.72,34.52,26.21,28.925516,24.92,91.76,25.95,20.58,86.95
2009-05-04,90.92,34.916568,33.18,53.0,93.185,97.43,99.0,38.1,35.52,27.1,30.963225,25.89,91.66,26.11,20.98,88.68
2009-05-05,90.56,34.866801,31.98,52.24,93.16,97.31,99.06,37.73,35.36,27.29,30.635203,25.95,91.68,26.1,20.68,88.25
2009-05-06,92.11,34.866801,33.2,53.12,93.2,97.08,99.46,38.5,36.08,27.99,31.152085,26.87,91.68,26.205,21.22,89.6
2009-05-07,90.9,34.020761,31.17,51.12,92.42,94.71,99.56,37.95,35.36,27.53,30.386702,26.67,91.68,25.985,21.27,89.44
2009-05-08,92.99,34.100389,33.48,53.8,92.53,94.94,99.6,39.63,36.8,28.459,31.400586,27.45,91.66,26.425,21.8,89.98
2009-05-11,91.14,34.199923,32.12,52.76,93.4,96.29,100.1,38.52,36.44,27.774,30.665023,26.68,91.66,26.43,21.62,89.69
2009-05-12,91.01,33.771926,32.03,52.44,93.34,96.64,100.41,38.86,36.64,28.1,30.893644,26.68,91.74,26.435,21.84,90.7
2009-05-13,88.8,32.856212,29.93,51.04,93.77,97.69,100.39,37.6,35.96,27.28,29.78036,25.5,91.68,26.525,21.59,91.09
2009-05-14,89.45,33.224488,30.64,52.28,93.78,98.07,100.95,38.12,36.0,27.63,30.187901,25.77,91.68,26.575,21.73,91.03
2009-05-15,88.73,33.214535,29.53,50.96,93.55,98.04,101.16,37.57,36.36,27.63,29.89964,25.67,91.74,26.33,21.18,91.57
2009-05-18,91.24,34.080482,31.99,53.84,93.0,96.52,101.13,39.27,36.68,28.38,31.539747,26.36,91.76,26.5,21.74,90.36
2009-05-19,91.12,34.219829,31.38,52.4,92.87,96.01,101.33,39.81,36.44,28.52,31.867768,26.81,91.72,26.505,21.74,90.96
2009-05-20,90.51,34.130249,31.13,51.72,93.1601,97.02,101.87,39.89,36.92,29.06,32.016869,27.09,91.68,26.86,22.09,92.25
2009-05-21,89.24,33.523091,31.22,51.24,92.14,94.58,100.87,39.78,36.44,28.86,31.420466,26.81,91.7,27.025,21.91,93.85
2009-05-22,89.04,33.413603,30.45,50.6,91.6,93.53,101.05,40.07,36.64,29.18,31.649087,26.95,91.74,27.075,22.23,94.15
2009-05-26,91.3,34.617966,32.26,51.16,90.99,92.12,100.62,40.7,37.76,29.65,31.987049,27.84,91.76,27.045,22.28,93.76
2009-05-27,89.71,34.369131,31.09,49.6,89.96,90.492,100.39,40.08,37.04,28.87,31.569567,27.52,91.78,26.87,22.38,93.45
2009-05-28,90.93,34.797127,31.52,50.08,90.43,91.8,100.5,40.63,36.8,29.44,32.583451,27.93,91.74,26.77,22.79,94.24
2009-05-29,92.41,35.245031,32.39,51.16,91.45,94.17,101.81,41.25,37.48,29.85,33.060573,28.85,91.76,27.19,23.21,96.21
2009-06-01,94.78,36.230419,34.23,51.92,89.69,91.09,100.63,42.25,38.08,30.4,34.432299,29.38,91.68,27.18,23.87,95.75
2009-06-02,94.88,36.250325,33.52,52.48,89.99,91.58,101.35,42.82,38.12,31.0,33.915416,29.79,91.68,27.355,23.97,96.36
2009-06-03,93.64,36.170698,33.46,52.2,90.54,92.440002,101.25,41.4,37.28,30.36,32.732552,29.24,91.72,27.11,23.17,94.41
2009-06-04,94.6,36.558881,34.53,53.0,89.49,90.53,100.29,41.66,37.56,30.53,33.338894,29.32,91.7,27.07,24.02,96.23
2009-06-05,94.53,36.608648,34.44,52.2,88.6,89.84,99.9,41.06,37.12,30.08,33.448235,28.66,91.66,26.545,23.89,93.62
2009-06-08,94.3,36.499161,33.81,51.84,88.15,89.61,99.51,40.98,37.32,29.9,32.891592,28.65,91.72,26.65,23.83,93.59
2009-06-09,94.62,36.767903,33.81,52.2656,88.53,89.6,100.18,41.43,37.64,30.34,32.990993,29.08,91.7,26.9,24.06,93.83
2009-06-10,94.34,36.648462,33.22,51.2,88.0,88.19,100.26,41.43,37.68,30.43,33.368714,29.21,91.72,26.735,23.97,93.86
2009-06-11,94.85,36.638509,32.54,51.24,88.6,89.17,100.42,42.11,38.32,31.09,34.084397,29.38,91.66,26.96,24.19,93.7
2009-06-12,95.09,36.489207,33.72,51.72,89.07,89.97,100.23,41.89,38.28,30.47,33.537695,29.57,91.74,26.91,23.85,92.17
2009-06-15,92.88,35.732748,32.12,50.96,89.47,90.78,100.12,40.23,37.6,30.13,32.33495,28.84,91.74,26.655,23.39,91.1
2009-06-16,91.64,35.384379,31.53,50.88,89.97,92.36,100.45,39.93,37.2,29.44,31.847888,28.41,91.76,26.72,23.3,91.93
2009-06-17,91.52,35.702888,30.93,50.88,89.73,91.84,99.79,39.83,37.64,29.45,31.480107,28.54,91.74,26.965,23.37,92.35
2009-06-18,92.08,35.663074,31.14,51.16,88.64,90.45,99.54,39.86,37.32,29.33,31.400586,28.41,91.76,26.815,23.4,91.61
2009-06-19,92.04,35.97163,31.45,51.92,89.05,91.69,100.17,40.41,37.92,29.75,31.559627,28.36,91.76,26.885,23.2,91.94
2009-06-22,89.27,34.916568,29.81,50.76,89.53,92.58,100.34,39.01,37.08,28.89,30.416522,27.57,91.76,26.8,22.42,90.58
2009-06-23,89.36,34.856848,30.03,50.4,89.82,93.67,100.83,39.52,37.12,28.97,30.386702,27.75,91.76,27.14,22.81,90.92
2009-06-24,90.15,35.414239,30.19,50.7892,89.48,92.73,100.31,39.64,37.2,29.26,31.092445,27.89,91.76,27.085,22.8,91.45
2009-06-25,92.0,36.130885,30.59,51.32,90.6,94.43,100.89,40.29,38.08,29.74,31.957229,28.84,91.76,27.15,23.0,92.31
2009-06-26,91.89,36.200558,30.85,52.2,90.72,94.59,100.89,40.18,38.2,29.96,32.165969,29.12,91.76,27.33,22.81,92.29
2009-06-29,92.68,36.270232,30.83,52.24,90.91,94.73,100.96,40.71,38.0,30.14,32.36477,29.29,91.76,27.285,23.03,92.04
2009-06-30,91.92,36.210512,31.01,52.3604,90.67,94.57,101.63,40.28,37.72,29.99,32.036749,28.73,91.74,27.33,22.62,91.18
2009-07-01,92.34,36.230419,31.55,53.2,90.36,94.08,101.04,41.08,38.16,30.31,32.643091,29.18,91.74,27.455,22.54,92.4
2009-07-02,89.85,35.424192,29.93,51.84,90.66,94.3,100.79,39.88,37.32,29.74,31.718668,28.54,91.76,27.35,22.03,91.3
2009-07-06,89.8,35.264938,30.62,52.1604,90.72,94.12,100.55,39.61,37.56,29.55,31.659027,28.81,91.74,27.42,21.37,90.76
2009-07-07,88.11,34.379084,29.44,51.48,91.08,94.75,100.71,38.6,37.16,29.0,30.893644,27.78,91.74,27.175,21.03,90.74
